id,created_at,text
798722323943714816,2016-11-16 03:00:16,Crocodiles do not make good house pets.
798676962436874240,2016-11-16 00:00:01,If you stop breathing you will die.
798360026071105536,2016-11-15 03:00:37,Fish can breathe under water.
798314733375922176,2016-11-15 00:00:39,Birds like to fly.
797997648955379716,2016-11-14 03:00:40,You are on twitter.
797952309770747905,2016-11-14 00:00:30,Giraffes have long necks.
797816293210652672,2016-11-13 15:00:01,Elephants are not fish.
797635193762971648,2016-11-13 03:00:24,You don't grow wings when you turn 10.
797589932290306052,2016-11-13 00:00:33,The Great Wall of China is in China.
797453928690581506,2016-11-12 15:00:07,"You move faster running, rather than walking."
797272855385960448,2016-11-12 03:00:35,Trees cannot talk.
797227423339266048,2016-11-12 00:00:04,You are not sleeping.
796910351082209280,2016-11-11 03:00:08,Teenagers are not 52 years old.
796865174527418368,2016-11-11 00:00:37,People live on earth.
796548104707313664,2016-11-10 03:00:41,The color blue is not red.
796502673226866688,2016-11-10 00:00:10,"The more birthdays you have, the older you are."
796185612168597504,2016-11-09 03:00:17,It's not safe to drive blindfolded.
796140487182848000,2016-11-09 00:00:58,You have one birthday a year.
795823300685467648,2016-11-08 03:00:35,Smoking crack is not good for your health.
795777990164709377,2016-11-08 00:00:32,Swimming in lava is a once in a lifetime experience.
795460807714893824,2016-11-07 03:00:10,Do not jump out of a plane without a parachute. You cannot fly.
795415663456190465,2016-11-07 00:00:46,Cows are not good at math.
795279577027383299,2016-11-06 15:00:01,Stephen Curry is good at shooting basketballs.
795083439091384326,2016-11-06 02:00:38,The color blue is not in the alphabet.
795038041765269504,2016-11-05 23:00:14,Today is not Christmas.
794902290515759105,2016-11-05 14:00:49,Sunburns are normally caused by the sun.
794720956392607744,2016-11-05 02:00:15,Blind people have trouble seeing.
794675780320169984,2016-11-04 23:00:45,"If you are reading this right now, you can read."
794358554710917130,2016-11-04 02:00:12,Bananas are banana flavored.
794313265891409920,2016-11-03 23:00:14,Oranges are not purple. They are orange.
793996165222170625,2016-11-03 02:00:12,It is harder to see in the dark compared to light.
793950994744967168,2016-11-02 23:00:42,Boats are cars but for the water.
793633744779374592,2016-11-02 02:00:04,"If you do not sleep for a long time, you will become tired."
793588468228194304,2016-11-01 23:00:09,"If you don't cut your hair, it will grow longer and longer."
793271367374344192,2016-11-01 02:00:06,You should not drink boiling water.
793226103477395456,2016-10-31 23:00:15,Ice is actually frozen water.
792909037755047936,2016-10-31 02:00:20,Sharks are the number one cause of shark attacks.
792863661949874176,2016-10-30 23:00:02,"If a person is homeless, there's a very high probability that they do not have a home."
792727788977610752,2016-10-30 14:00:07,Studies have proven that 100% of divorced men were once married.
792546579135823872,2016-10-30 02:00:03,Today is not Halloween.
792501349233651712,2016-10-29 23:00:20,Babies are not born with clothes on.
792365415334809600,2016-10-29 14:00:11,Rudolph the red nose reindeer had a red nose.
792184380231909376,2016-10-29 02:00:48,"Under your clothes, you're naked."
792138958834630661,2016-10-28 23:00:19,Food is an important part of a balanced diet.
791821847134371840,2016-10-28 02:00:14,This is a tweet.
791776656650276864,2016-10-27 23:00:40,If you are allergic to peanuts you shouldn't eat peanuts.
791459520862097408,2016-10-27 02:00:29,Wiz Khalifa and Snoop Dogg like to smoke weed.
791414144067067904,2016-10-26 23:00:10,Bald people don't have hair.
791097119386001408,2016-10-26 02:00:25,You need eyes to see.
791051949567315968,2016-10-25 23:00:56,100% of murderers have killed someone.
790734716890669056,2016-10-25 02:00:22,Don't set your house on fire.
790689328188026880,2016-10-24 23:00:00,Most cell phones have touchscreens now.
790372321894756352,2016-10-24 02:00:20,"When you laugh, you have found something funny."
790326983112753153,2016-10-23 23:00:10,An eggplant is not a plant that grows eggs.
790191125688684544,2016-10-23 14:00:20,Ducks are not good firefighters.
790009928178163712,2016-10-23 02:00:19,Studies show that 10 out of 10 people die by the age of 200.
789964604008980481,2016-10-22 23:00:13,Hitler had a bad temper.
789828889854021632,2016-10-22 14:00:56,Babies are not washing machine safe.
789647466316591104,2016-10-22 02:00:01,Gasoline will not put out a fire.
789602272183549952,2016-10-21 23:00:26,Studies show that fire is very hot.
789285073287843840,2016-10-21 02:00:00,Your parents are probably older than you.
789239962013229057,2016-10-20 23:00:44,Ice is actually just frozen water.
788922713687687169,2016-10-20 02:00:07,People who are 150 years old are probably dead.
788877569353457664,2016-10-19 23:00:43,100% of teenagers are not 43 years old.
788560324798611460,2016-10-19 02:00:06,Butterflies are not made of butter.
788515118426558464,2016-10-18 23:00:28,Sharks eat more people than potatoes do.
788198064737640448,2016-10-18 02:00:37,Losing weight will cause you to weigh less.
788152616387837953,2016-10-17 23:00:01,Tomorrow is not Monday.
787835584001736704,2016-10-17 02:00:15,An orange is not purple.
787790380041461760,2016-10-16 23:00:37,If you are reading this you are probably not blind.
787654400995127296,2016-10-16 14:00:17,Every year somebody is born.
787473140121276416,2016-10-16 02:00:01,A potato does not have wifi capability.
787427847908589568,2016-10-15 23:00:03,A blue shirt is probably blue.
787291995031080960,2016-10-15 14:00:13,A duck is not a giraffe.
787110820140445696,2016-10-15 02:00:17,Studies show that there are at least 12 people living in the United States.
787065573842771968,2016-10-14 23:00:30,A fireman is not a man made of fire.
786748402939883520,2016-10-14 02:00:10,"If you pour water on your hands, you will have wet hands."
786703115542208512,2016-10-13 23:00:13,Rock music is not sung by rocks.
786386071416438788,2016-10-13 02:00:24,Smoking crack is not good for your health.
786340910074327040,2016-10-12 23:00:57,Breathing is something that you do everyday.
786023653293060096,2016-10-12 02:00:17,Humans do not grow from the ground like trees.
785978296760754176,2016-10-11 23:00:03,Women have a higher risk of getting pregnant than guys.
785661332821598209,2016-10-11 02:00:33,Pepper spray does not taste like pepper.
785616094153306112,2016-10-10 23:00:47,Brushing your teeth with boiling water is very likely to burn your mouth.
785299040678383616,2016-10-10 02:00:56,Horses can't fly.
785253668379656193,2016-10-09 23:00:38,"If you jump in a pool, you will probably get wet."
785118151801442305,2016-10-09 14:02:08,Rudolph the red nose reindeer had a red nose.
784891333752258560,2016-10-08 23:00:51,Dumb people are not smart.
784574037292937217,2016-10-08 02:00:01,Fish don't speak English.
784529083841601537,2016-10-07 23:01:24,You are on twitter.
784166446528139264,2016-10-06 23:00:24,Water is wet.
783849435872784384,2016-10-06 02:00:43,Alligators are not good house pets.
783804148898816005,2016-10-05 23:00:46,You are homeless if you do not have a home.
783487058526498816,2016-10-05 02:00:45,100% of teenagers are not 43 years old.
783441784022106114,2016-10-04 23:00:51,Everyone's birthday is this year.
783124539911892992,2016-10-04 02:00:14,Take your age and subtract 2 then add 2. That is your exact age.
783079330138251264,2016-10-03 23:00:35,Today is the day after yesterday.
782762105963446272,2016-10-03 02:00:03,Dogs are not good at math.
782716833086537729,2016-10-02 23:00:09,Today is not Christmas Eve.
782580909472096256,2016-10-02 14:00:03,Putting salt in your eye is unlikely to make you smarter.
782399839011241984,2016-10-02 02:00:32,Breathing underwater does not have the same effect as breathing air.
782354522337345537,2016-10-01 23:00:28,Cows do not meow.
782218537557426176,2016-10-01 14:00:06,Oranges are orange.
781992076745510912,2016-09-30 23:00:14,Orange peels don't usually come from bananas.
781674931100737536,2016-09-30 02:00:01,You cannot drive a chicken nugget to work.
781629804370092032,2016-09-29 23:00:41,Gasoline will not put out a fire.
781312720385765376,2016-09-29 02:00:43,Turtles are not good at basketball.
781267341845856256,2016-09-28 23:00:24,A puppy and a crocodile will not react the same way if you pet them.
780950183601381376,2016-09-28 02:00:07,Playing dodgeball with live grenades is somewhat dangerous.
780905050017304576,2016-09-27 23:00:47,Walking a dog is easier than walking a grizzly bear.
780587810751385601,2016-09-27 02:00:11,There are 4 letters in the first 4 letters of the alphabet.
780542647375163392,2016-09-26 23:00:43,Today is the day after yesterday.
780225511855382528,2016-09-26 02:00:32,Studies show that sharks are incapable of flossing.
780180185081577477,2016-09-25 23:00:25,A potato does not have wifi capability.
780044319268954114,2016-09-25 14:00:32,Eating lightbulbs will not make you brighter.
779863058818695168,2016-09-25 02:00:17,It is harder to see in the dark compared to light.
779817764483653632,2016-09-24 23:00:18,Today is still not Christmas.
779681874704789504,2016-09-24 14:00:19,Take your age and add 4 then minus 4. That is how old you are.
779500619442843649,2016-09-24 02:00:04,"If you woke up this morning hoping it was Christmas, you will be sad."
779455353570398208,2016-09-23 23:00:12,Dogs are not cats.
779138223192834048,2016-09-23 02:00:02,"Every 60 seconds in Africa, one minute passes by."
779093024882188289,2016-09-22 23:00:26,Sharks are the number one cause of shark attacks.
778775829341958144,2016-09-22 02:00:01,The color blue is not in the alphabet.
778730603550154754,2016-09-21 23:00:18,There is a skeleton inside your body right now.
778413546539520002,2016-09-21 02:00:26,Sunburns are normally caused by the sun.
778368193740013568,2016-09-20 23:00:13,Its not safe to drive blindfolded.
778051181474156544,2016-09-20 02:00:31,People die when they are killed.
778005940683571200,2016-09-19 23:00:45,You don't need water to surf the internet.
777688724314390533,2016-09-19 02:00:15,A blue shirt is probably blue.
777643494378790912,2016-09-18 23:00:31,Going fishing is a great way to catch fish.
777507579119472640,2016-09-18 14:00:26,Bald people don't have hair.
777326277854396416,2016-09-18 02:00:01,Cats and children should not be kept in the refrigerator.
777280987633971200,2016-09-17 23:00:03,Rudolph the red nose reindeer had a red nose.
777145258283044865,2016-09-17 14:00:42,Sharks eat more people than potatoes do.
776963893868503040,2016-09-17 02:00:02,You don't grow wings when you turn 10.
776601504627191808,2016-09-16 02:00:01,You are on twitter.
776556416601583616,2016-09-15 23:00:52,"Saying ""I hate being single"" on Valentine's Day will not make you any less single."
776239172294156288,2016-09-15 02:00:15,100% of teenagers are not 43 years old.
776193920317480960,2016-09-14 23:00:26,Miley Cyrus and Hannah Montana were the same people.
775876831606083584,2016-09-14 02:00:26,You have one birthday a year.
775831432929370112,2016-09-13 23:00:02,Hitting your funny bone is not that funny.
775514377264963584,2016-09-13 02:00:10,Drinking alcohol causes intoxication.
775469225645314048,2016-09-12 23:00:45,Hitler had a bad temper.
775152076091453440,2016-09-12 02:00:31,"If you are reading this, congratulations you have been born."
775106728895610880,2016-09-11 23:00:19,Rock music is not sung by rocks.
774970789087027200,2016-09-11 14:00:09,"If you don't cut your hair, it will grow longer and longer."
774789604595625984,2016-09-11 02:00:11,Your belly button is not a real button.
774744281819058176,2016-09-10 23:00:05,Jellyfish are not made of jelly.
774608583824736257,2016-09-10 14:00:52,"The expression ""elephant in the room"" does not actually mean there is an live elephant in the room."
774427175319724032,2016-09-10 02:00:01,Pineapples are not apples that grow on pine trees.
774382062954512384,2016-09-09 23:00:45,Studies show that 10 out of 10 people die by the age of 200.
774064903564828674,2016-09-09 02:00:29,"The word ""Potato"" is the only word in the English language that begins with ""p"" and ends with ""otato""."
774019514706960384,2016-09-08 23:00:07,Most cellphones have touchscreens now.
773702537098780672,2016-09-08 02:00:34,People live on earth.
773657175604490240,2016-09-07 23:00:19,Hand grenades are not a key ingredient in baking a cake.
773340089543979008,2016-09-07 02:00:19,It is difficult to brush your hair with a tree.
773294756650713088,2016-09-06 23:00:11,2+2 does not equal Brad Pitt.
772977715666382848,2016-09-06 02:00:23,If you stop breathing for an extended period of time you will die.
772932511253094400,2016-09-05 23:00:45,100% of known countries are on Earth.
772615232934084608,2016-09-05 02:00:00,Giraffes have long necks.
772569966210060288,2016-09-04 23:00:08,"If you trade a $100 bill for a $10 bill, you are probably not smart or you are very nice."
772434207952044032,2016-09-04 14:00:40,"You move faster running, rather than walking."
772252945870192640,2016-09-04 02:00:24,Baby oil isn't made from babies.
772071664041558016,2016-09-03 14:00:03,Eating smarties does not make you smarter.
771890467902484480,2016-09-03 02:00:03,You need a twitter account to make a tweet.
771845355700977664,2016-09-02 23:00:47,A duck is not a giraffe.
771528099620016128,2016-09-02 02:00:07,Birds like to fly.
771482781461385216,2016-09-01 23:00:03,Gold fish are not made of gold.
771165763151405056,2016-09-01 02:00:20,This is a tweet.
771120831472734208,2016-08-31 23:01:47,We still do not know who let the dogs out.
770803297007566848,2016-08-31 02:00:01,Kangaroos and tomatoes are not related.
770440944357404676,2016-08-30 02:00:09,You were not born a camel.
770395730381004800,2016-08-29 23:00:30,Pepper spray does not taste like pepper.
770078565773799424,2016-08-29 02:00:12,You can jump in a volcano. But only once.
770033288597663748,2016-08-28 23:00:17,A micro wave is not a wave for a midget surfer.
769897497812725763,2016-08-28 14:00:42,"If you do not sleep for a long time, you will become tired."
769716244220088320,2016-08-28 02:00:27,You are more likely to die from old age than getting hit by a flying boat.
769534975045697536,2016-08-27 14:00:09,The color blue is not red.
769353826298105857,2016-08-27 02:00:20,Cows typically cannot speak English.
769308479647539201,2016-08-26 23:00:09,If an elephant sits on you it may hurt.
768991460242907136,2016-08-26 02:00:25,Babies are not washing machine safe.
768946152993615873,2016-08-25 23:00:23,Wiz Khalifa and Snoop Dogg like to smoke weed.
768628965057654785,2016-08-25 02:00:00,Breathing is something that you do everyday.
768583685452992513,2016-08-24 23:00:04,It is illegal to shoot someone in the face.
768266762018287616,2016-08-24 02:00:44,Planet Earth weighs at least 5 lbs.
768221376935321600,2016-08-23 23:00:23,It is probably not safe to dry clean your cat.
767904332834570244,2016-08-23 02:00:34,Swimming in lava is a once in a lifetime experience.
767859006681513984,2016-08-22 23:00:27,"If you pour water on your hands, you will have wet hands."
767541925347987456,2016-08-22 02:00:29,Food is an important part of a balanced diet.
767496577015570433,2016-08-21 23:00:18,Everyone's birthday is this year.
767360692806713344,2016-08-21 14:00:20,Do not jump out of a plane without a parachute. You cannot fly.
767179478049099777,2016-08-21 02:00:15,Today is not Christmas.
767134197609881600,2016-08-20 23:00:20,Studies show that there are at least 12 people living in the United States.
766998377137598469,2016-08-20 14:00:37,Chopping down a tree with a tube of toothpaste is difficult.
766817102447702016,2016-08-20 02:00:18,Crocodiles do not make good house pets.
766771746930302976,2016-08-19 23:00:05,Babies are not washing machine safe.
766454727433420804,2016-08-19 02:00:21,Today is not Christmas.
766409346758705152,2016-08-18 23:00:02,Most ketchup bottles can not solve math equations.
766092311621165056,2016-08-18 02:00:15,If you head butt a rock it will probably hurt.
766047005156278272,2016-08-17 23:00:13,Smoking crack in public may get you arrested.
765729866058719232,2016-08-17 02:00:01,Throwing a clock out the window will not make time fly.
765684670726037504,2016-08-16 23:00:25,It is easier to see when your eyes are not closed.
765322225025159170,2016-08-15 23:00:12,"Right now, you are reading this tweet."
765005183692771328,2016-08-15 02:00:23,Apple does not sell real apples.
764959835280412672,2016-08-14 23:00:11,Blind people have trouble seeing.
764823964975820801,2016-08-14 14:00:17,"Every 60 seconds in Africa, one minute passes by."
764642727136989184,2016-08-14 02:00:07,Typically school busses can not play soccer.
764597408839897092,2016-08-13 23:00:02,It gets dark at night.
764461579647774721,2016-08-13 14:00:18,Humans do not grow from the ground like trees.
764280316861222913,2016-08-13 02:00:01,"If you walk into your home and it looks exactly like a Burger King, then you might be in a Burger King."
764235108975013888,2016-08-12 23:00:23,TV is short for television.
763918058888888321,2016-08-12 02:00:32,Recent studies suggest that there are at least 81 people on earth over the age of 30.
763872757083992068,2016-08-11 23:00:32,Teenagers are not 52 years old.
763555614345789441,2016-08-11 02:00:19,You are not sleeping.
763193150362058753,2016-08-10 02:00:01,An empty refrigerator probably has nothing in it.
763147953376792580,2016-08-09 23:00:25,Ice is actually frozen water.
762830989697613825,2016-08-09 02:00:55,Your birthday comes once a year.
762785698579701760,2016-08-08 23:00:57,Bananas are banana flavored.
762468533309575168,2016-08-08 02:00:38,Studies show that fire is extremely likely to be hot.
762287194899963904,2016-08-07 14:00:04,"Despite their differences, the elephant and a cucumber are not the same."
762106057854488578,2016-08-07 02:00:18,Studies show that 100% of people who drink water end up dying at some point.
762060725137371136,2016-08-06 23:00:09,Justin Bieber's last name is Bieber because his father's last name is Bieber.
761924791892905984,2016-08-06 14:00:00,Trees cannot talk.
761743751719116800,2016-08-06 02:00:37,Cows are not good at math.
761698482138808320,2016-08-05 23:00:44,You should not drink boiling water.
761381251110604800,2016-08-05 02:00:10,Water is wet.
761335983208013824,2016-08-04 23:00:17,Oranges are not purple. They are orange.
761019024960425986,2016-08-04 02:00:49,"If you go into your bathroom at 1 AM , look in the mirror and say ""ostrich"" 3 times, nothing will happen."
760973848615522304,2016-08-03 23:01:18,"Using ""airplane mode"" does not turn your phone into an airplane."
760656491942641669,2016-08-03 02:00:14,Your chance of death increases by 100% after you are born.
760611418924351489,2016-08-02 23:01:08,Today is not Halloween.
760294203775680514,2016-08-02 02:00:38,If you put your hand in fire you will learn that it is not cold.
760248836984041472,2016-08-01 23:00:22,Ducks are not good firefighters.
759931793197953025,2016-08-01 02:00:33,"When you laugh, you have found something funny."
759886404457492481,2016-07-31 23:00:11,An orange is not purple.
759569287644385280,2016-07-31 02:00:04,Do not jump out of a window. You cannot fly.
759524263690985472,2016-07-30 23:01:10,Dumb people are not smart.
759388415062335488,2016-07-30 14:01:21,If you are reading this you are probably not blind.
759207145233604608,2016-07-30 02:01:03,"The word ""Funny"" is the only word in the English language that begins with ""f"" and ends with ""unny""."
758844636756447232,2016-07-29 02:00:34,You are highly likely to have a birthday at some point this year.
758482274954469376,2016-07-28 02:00:40,Running the fastest in a race can help you win first place.
758436946649767936,2016-07-27 23:00:33,100% of murderers have killed someone.
758119759686799360,2016-07-27 02:00:10,If every person in the world held hands around the equator a significant portion of them would drown.
758074592716001280,2016-07-26 23:00:41,If you cut off your hand it most likely won't grow back.
757757663979663360,2016-07-26 02:01:20,Take your age and subtract 2 then add 2. That is your exact age.
757712232608391169,2016-07-25 23:00:48,Butterflies are not made of butter.
757395092143562752,2016-07-25 02:00:36,Slapping a person is not the best way to greet them.
757349866620219392,2016-07-24 23:00:53,"The word ""no"" does not mean ""yes."""
757213833341566976,2016-07-24 14:00:20,"If a person is homeless, there's a very high probability that they do not have a home."
757032588028575744,2016-07-24 02:00:08,Ice is actually just frozen water.
756987398857297920,2016-07-23 23:00:34,Getting out of your car to lick the road will likely not solve any of your personal problems.
756851729937866752,2016-07-23 14:01:28,Girls have a higher risk of getting pregnant than boys.
756670276218261504,2016-07-23 02:00:26,"The more birthdays you have, the older you are."
756624996332601344,2016-07-22 23:00:31,Ketchup does not have a gender.
756307877137096704,2016-07-22 02:00:24,Your body is made entirely of body parts.
756262591618514944,2016-07-21 23:00:27,Smoking crack is not good for your health.
755945614727385088,2016-07-21 02:00:53,"If you are 19 years old, chances are you have not been alive for 63 years."
755900323626094592,2016-07-20 23:00:55,"In 10 minutes from now, you will be 10 minutes older."
755537846941941764,2016-07-19 23:00:34,"In life, you are either a potato or not a potato."
755220665414868992,2016-07-19 02:00:12,Bananas cannot legally drive vehicles in the United States.
755175546200395777,2016-07-18 23:00:55,Don't set your house on fire.
754858299288322048,2016-07-18 02:00:17,If you are allergic to peanuts you shouldn't eat peanuts.
754813186939953152,2016-07-17 23:01:02,Studies have proven that 100% of divorced men were once married.
754677137165123584,2016-07-17 14:00:25,"If you jump in an empty pool, it will probably not make a splash."
754495970264637440,2016-07-17 02:00:31,A dog is always a dog unless it is a cat.
754450677984657409,2016-07-16 23:00:33,Tomorrow is not Friday.
754314746275438592,2016-07-16 14:00:24,Being a couch potato does not make you an actual potato.
754133567429603328,2016-07-16 02:00:28,"Chances are if you drink candle wax, it will not taste like coffee."
754088344301240321,2016-07-15 23:00:46,The Easter bunny is not a giraffe.
753771110949355521,2016-07-15 02:00:11,You can stay hydrated by drinking water.
753725890832596992,2016-07-14 23:00:30,Losing weight will cause you to weigh less.
753408824237842433,2016-07-14 02:00:36,Polar bears are a type of bear.
753363550190628864,2016-07-13 23:00:41,Alligators are not good house pets.
753046391459606532,2016-07-13 02:00:25,Chances are if you walk outside today you will not be hit by a stop sign.
753001145061302272,2016-07-12 23:00:37,Spiders don't typically eat with chopsticks.
752684131763515392,2016-07-12 02:00:55,You are older each time you read this sentence.
752638697208766464,2016-07-11 23:00:23,Tomorrow is not yesterday.
752321639841431552,2016-07-11 02:00:31,The first letter of the alphabet is not 1.
752276309355659264,2016-07-10 23:00:23,An eggplant is not a plant that grows eggs.
752147184968019969,2016-07-10 14:27:17,Rocks don't have feelings.
751959217595150336,2016-07-10 02:00:22,If you are reading this you are not dead.
751913980625641472,2016-07-09 23:00:37,Eating sand will not quench your thirst.
751778414235975680,2016-07-09 14:01:55,"If you are reading this right now, you can read."
751596904388198400,2016-07-09 02:00:40,A fireman is not a man made of fire.
751551528868147201,2016-07-08 23:00:22,Studies show that 10 out of 10 people die by the age of 200.
751234395508539393,2016-07-08 02:00:11,Elephants are not fish.
751189373098532864,2016-07-07 23:01:17,The Great Wall of China is in China.
750872055453741056,2016-07-07 02:00:23,You need eyes to see.
750509767349657600,2016-07-06 02:00:46,Mayonnaise is not an instrument.
750464375438336000,2016-07-05 23:00:24,Drinking hot tea does not make you a hottie.
750147360613928961,2016-07-05 02:00:42,Sharks are the number one cause of shark attacks.
750102085438410752,2016-07-04 23:00:48,Throwing a brick at your mother is not a nice thing to do.
749784840929681409,2016-07-04 02:00:11,It is very difficult to staple water to a tree.
749739605382037505,2016-07-03 23:00:26,Babies are not born with clothes on.
749604016154378240,2016-07-03 14:01:39,Snakes and toilet paper are not the same thing.
749422541404512256,2016-07-03 02:00:32,Drinking bleach will probably not be very beneficial for your health.
749377332968841216,2016-07-02 23:00:53,"Under your clothes, you're naked."
749241384733990912,2016-07-02 14:00:41,"According to recent studies, more people sleep in beds than on stove tops."
749060125793652736,2016-07-02 02:00:25,"By the age of 16, you have lived 8 years... twice."
749015092558196736,2016-07-01 23:01:28,Smoking crack is not good for your health.
748697748480913408,2016-07-01 02:00:28,Gasoline will not put out a fire.
748659143582453760,2016-06-30 23:27:03,Dogs are not good at math.
748347859569807360,2016-06-30 02:50:08,Today is the day after yesterday.
748302286506467329,2016-06-29 23:49:02,Take your age and subtract 2 then add 2. That is your exact age.
747976650243997696,2016-06-29 02:15:04,Everyone's birthday is this year.
747625618892742657,2016-06-28 03:00:12,100% of teenagers are not 43 years old.
747573999928893441,2016-06-27 23:35:05,You are homeless if you do not have a home.
747255154609557505,2016-06-27 02:28:06,Alligators are not good house pets.
747149451932774401,2016-06-26 19:28:05,Water is wet.
747090985826541568,2016-06-26 15:35:45,Today is Sunday.
746104609505157120,2016-06-23 22:16:15,You are on twitter.
745789711831154688,2016-06-23 01:24:58,Fish don't speak English.
745413595354251265,2016-06-22 00:30:24,Baby oil isn't made from babies.
745003854249459713,2016-06-20 21:22:15,Dumb people are not smart.
744725270280577024,2016-06-20 02:55:15,The Cleveland Cavaliers won the NBA Finals.
744712507340783616,2016-06-20 02:04:32,Rudolph the red nose reindeer had a red nose.
744613166697558016,2016-06-19 19:29:47,"If you jump in a pool, you will probably get wet."
744349498571264002,2016-06-19 02:02:04,Horses can't fly.
744171061931970561,2016-06-18 14:13:01,Brushing your teeth with boiling water is very likely to burn your mouth.
743639110028562432,2016-06-17 02:59:14,Pepper spray does not taste like pepper.
743262345900658689,2016-06-16 02:02:07,Women have a higher risk of getting pregnant than guys.
743209005238018048,2016-06-15 22:30:09,Humans do not grow from the ground like trees.
743059245189324801,2016-06-15 12:35:04,Breathing is something that you do everyday.
742900453818523648,2016-06-15 02:04:05,Smoking crack is not good for your health.
742869760430329856,2016-06-15 00:02:07,Rock music is not sung by rocks.
742537811253829634,2016-06-14 02:03:04,"If you pour water on your hands, you will have wet hands."
742485229374316544,2016-06-13 22:34:08,A fireman is not a man made of fire.
742176517967491076,2016-06-13 02:07:25,Studies show that there are at least 12 people living in the United States.
741817302883016704,2016-06-12 02:20:01,A duck is not a giraffe.
741759452932513793,2016-06-11 22:30:09,A blue shirt is probably blue.
741635874446704640,2016-06-11 14:19:06,A potato does not have wifi capability.
741425937087115264,2016-06-11 00:24:53,Every year somebody is born.
741091022105497600,2016-06-10 02:14:03,If you are reading this you are probably not blind.
740725149901586432,2016-06-09 02:00:12,An orange is not purple.
740677559948447744,2016-06-08 22:51:06,Tomorrow is not Monday.
740362470057877504,2016-06-08 01:59:02,Losing weight will cause you to weigh less.
740314675607273478,2016-06-07 22:49:07,Sharks eat more people than potatoes do.
740031707965968384,2016-06-07 04:04:42,Butterflies are not made of butter.
739939319994011648,2016-06-06 21:57:35,100% of teenagers are not 43 years old.
739616246245773312,2016-06-06 00:33:49,People who are 150 years old are probably dead.
739597109901561857,2016-06-05 23:17:46,Ice is actually just frozen water.
739277046619197444,2016-06-05 02:05:57,Your parents are probably older than you.
739146392510312448,2016-06-04 17:26:47,Studies show that fire is very hot.
738194953365397505,2016-06-02 02:26:06,Gasoline will not put out a fire.
738164496309489670,2016-06-02 00:25:05,Babies are not washing machine safe.
737826045156417536,2016-06-01 02:00:11,Hitler had a bad temper.
737788267957886978,2016-05-31 23:30:05,Studies show that 10 out of 10 people die by the age of 200.
737412797672259584,2016-05-30 22:38:06,Ducks are not good firefighters.
737062649066749953,2016-05-29 23:26:44,An eggplant is not a plant that grows eggs.
736195302135320576,2016-05-27 14:00:12,"When you laugh, you have found something funny."
736014169804312576,2016-05-27 02:00:27,Most cellphones have touchscreens now.
735968988002418690,2016-05-26 23:00:55,Don't set your house on fire.
735833236979494913,2016-05-26 14:01:29,100% of murderers have killed someone.
735651761948610560,2016-05-26 02:00:22,You need eyes to see.
735606507916644354,2016-05-25 23:00:33,Bald people don't have hair.
735470795288391680,2016-05-25 14:01:16,Wiz Khalifa and Snoop Dogg like to smoke weed.
735289297788645377,2016-05-25 02:00:04,If you are allergic to peanuts you shouldn't eat peanuts.
735244114082574336,2016-05-24 23:00:31,This is a tweet.
734927107634126849,2016-05-24 02:00:51,Food is an important part of a balanced diet.
734564624318730240,2016-05-23 02:00:28,"Under your clothes, you're naked."
734202370717065216,2016-05-22 02:01:00,Rudolph the red nose reindeer had a red nose.
734100246565945344,2016-05-21 19:15:12,Babies are not born with clothes on.
734051168591224832,2016-05-21 16:00:11,Today is not Halloween.
734021025541853184,2016-05-21 14:00:24,Studies have proven that 100% of divorced men were once married.
733998295652110337,2016-05-21 12:30:05,"If a person is homeless, there's a very high probability that they do not have a home."
733839813162504192,2016-05-21 02:00:20,Sharks are the number one cause of shark attacks.
733802048156803072,2016-05-20 23:30:16,Ice is actually frozen water.
733737861703438336,2016-05-20 19:15:13,You should not drink boiling water.
733689122968195072,2016-05-20 16:01:32,"If you don't cut your hair, it will grow longer and longer."
733658977523933184,2016-05-20 14:01:45,"If you do not sleep for a long time, you will become tired."
733635934630055936,2016-05-20 12:30:11,Boats are cars but for the water.
733477573565526016,2016-05-20 02:00:55,It is harder to see in the dark compared to light.
733390330389729280,2016-05-19 20:14:15,Oranges are not purple. They are orange.
732765923464056832,2016-05-18 02:53:04,Bananas are banana flavored.
732390663787024385,2016-05-17 02:01:56,"If you are reading this right now, you can read."
732027869791195136,2016-05-16 02:00:19,Blind people have trouble seeing.
731990057415004165,2016-05-15 23:30:04,Sunburns are normally caused by the sun.
731925978499452930,2016-05-15 19:15:26,Today is not Christmas.
731876988072435712,2016-05-15 16:00:46,The color blue is not in the alphabet.
731846692904050693,2016-05-15 14:00:23,Stephen Curry is good at shooting basketballs.
731824018748256256,2016-05-15 12:30:17,Cows are not good at math.
731665505262682112,2016-05-15 02:00:24,Do not jump out of a plane without a parachute. You cannot fly.
731627747391488001,2016-05-14 23:30:22,Swimming in lava is a once in a lifetime experience.
731563522728071172,2016-05-14 19:15:10,Smoking crack is not good for your health.
731514457030074368,2016-05-14 16:00:12,You have one birthday a year.
731484359023329281,2016-05-14 14:00:36,Its not safe to drive blindfolded.
731461717058826241,2016-05-14 12:30:37,"The more birthdays you have, the older you are."
731303183075688451,2016-05-14 02:00:40,The color blue is not red.
731265274129842176,2016-05-13 23:30:02,People live on earth.
731201207054798848,2016-05-13 19:15:27,Teenagers are not 52 years old.
731152122566328320,2016-05-13 16:00:24,You are not sleeping.
